,Target Entity,Relationship,name,full_community_id
1461,"""MeltingPoint"":1855,""Ar"":91.224,""Symbol"":Zr,""name"":ZIRCONIUM ,""full_community_id"":436,""AtomicNumber"":40,""Density"":6.49",IS_COMPOSED_OF,C90420,822
1462,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C90420,822
1463,"""MeltingPoint"":2076,""Ar"":10.811,""Symbol"":B,""name"":BORON,""full_community_id"":946,""AtomicNumber"":5,""Density"":*",IS_COMPOSED_OF,C90420,822
1464,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C90420,822
1465,"""MeltingPoint"":3550,""Ar"":12.0107,""Symbol"":C,""name"":CARBON ,""full_community_id"":947,""AtomicNumber"":6,""Density"":*",IS_COMPOSED_OF,C90420,822
1466,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C90420,822
1467,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C90420,822
1468,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C90420,822
1469,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C90420,822
1470,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90420,822
1471,"""MeltingPoint"":1668,""Ar"":47.867,""Symbol"":Ti,""name"":TITANIUM,""full_community_id"":320,""AtomicNumber"":22,""Density"":4.5",IS_COMPOSED_OF,C90420,822
1472,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90420,822
1473,"""MeltingPoint"":1246,""Ar"":54.938044,""Symbol"":Mn,""name"":MANGANESE,""full_community_id"":330,""AtomicNumber"":25,""Density"":7.26",IS_COMPOSED_OF,C90420,822
1474,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90430,823
1475,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90430,823
1476,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C90430,823
1477,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C90430,823
1478,"""MeltingPoint"":1855,""Ar"":91.224,""Symbol"":Zr,""name"":ZIRCONIUM ,""full_community_id"":436,""AtomicNumber"":40,""Density"":6.49",IS_COMPOSED_OF,C90430,823
1479,"""MeltingPoint"":2076,""Ar"":10.811,""Symbol"":B,""name"":BORON,""full_community_id"":946,""AtomicNumber"":5,""Density"":*",IS_COMPOSED_OF,C90430,823
1480,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C90430,823
1481,"""MeltingPoint"":1246,""Ar"":54.938044,""Symbol"":Mn,""name"":MANGANESE,""full_community_id"":330,""AtomicNumber"":25,""Density"":7.26",IS_COMPOSED_OF,C90430,823
1482,"""MeltingPoint"":1668,""Ar"":47.867,""Symbol"":Ti,""name"":TITANIUM,""full_community_id"":320,""AtomicNumber"":22,""Density"":4.5",IS_COMPOSED_OF,C90430,823
1483,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C90430,823
1484,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C90430,823
1485,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90430,823
1486,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90430,823
1487,"""MeltingPoint"":3550,""Ar"":12.0107,""Symbol"":C,""name"":CARBON ,""full_community_id"":947,""AtomicNumber"":6,""Density"":*",IS_COMPOSED_OF,C90430,823
1488,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C90430,823
1489,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C90430,823
1490,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C90430,823
1491,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C90430,823
1492,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C90500,824
1493,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90500,824
1494,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90500,824
1495,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90500,824
1496,"""MeltingPoint"":1414,""Ar"":28.0855,""Symbol"":Si,""name"":SILICON,""full_community_id"":333,""AtomicNumber"":14,""Density"":2.33",IS_COMPOSED_OF,C90500,824
1497,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C90500,824
1498,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C90500,824
1499,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C90500,824
1500,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C90500,824
1501,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90500,824
1502,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C90500,824
1503,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C90500,824
1504,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C90500,824
1505,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C90500,824
1506,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90710,830
1507,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C90710,830
1508,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C90710,830
1509,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C90710,830
1510,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90710,830
1511,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C90710,830
1512,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C90710,830
1513,"""MeltingPoint"":1414,""Ar"":28.0855,""Symbol"":Si,""name"":SILICON,""full_community_id"":333,""AtomicNumber"":14,""Density"":2.33",IS_COMPOSED_OF,C90710,830
1514,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C90710,830
1515,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C90710,830
1516,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90710,830
1517,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C90710,830
1518,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90800,831
1519,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90800,831
1520,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90800,831
1521,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C90800,831
1522,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C90800,831
1523,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C90800,831
1524,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C90800,831
1525,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C90800,831
1526,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90800,831
1527,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C90800,831
1528,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C90800,831
1529,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C90800,831
1530,"""MeltingPoint"":1414,""Ar"":28.0855,""Symbol"":Si,""name"":SILICON,""full_community_id"":333,""AtomicNumber"":14,""Density"":2.33",IS_COMPOSED_OF,C90800,831
1531,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90810,832
1532,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C90810,832
1533,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C90810,832
1534,"""MeltingPoint"":1414,""Ar"":28.0855,""Symbol"":Si,""name"":SILICON,""full_community_id"":333,""AtomicNumber"":14,""Density"":2.33",IS_COMPOSED_OF,C90810,832
1535,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90810,832
1536,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C90810,832
1537,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C90810,832
1538,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C90810,832
1539,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C90810,832
1540,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C90810,832
1541,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C90810,832
1542,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90810,832
1543,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90900,833
1544,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90900,833
1545,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C90900,833
1546,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C90900,833
1547,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C90900,833
1548,"""MeltingPoint"":1414,""Ar"":28.0855,""Symbol"":Si,""name"":SILICON,""full_community_id"":333,""AtomicNumber"":14,""Density"":2.33",IS_COMPOSED_OF,C90900,833
1549,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C90900,833
1550,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C90900,833
1551,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C90900,833
1552,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C90900,833
1553,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C90900,833
1554,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C90900,833
1555,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C90900,833
1556,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C91000,834
1557,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C91000,834
1558,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C91000,834
1559,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C91000,834
1560,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C91000,834
1561,"""MeltingPoint"":1414,""Ar"":28.0855,""Symbol"":Si,""name"":SILICON,""full_community_id"":333,""AtomicNumber"":14,""Density"":2.33",IS_COMPOSED_OF,C91000,834
1562,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C91000,834
1563,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C91000,834
1564,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C91000,834
1565,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C91000,834
1566,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C91000,834
1567,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C91000,834
1568,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C91000,834
1569,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C91100,835
1570,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C91100,835
1571,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C91100,835
1572,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C91100,835
1573,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C91100,835
1574,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C91100,835
1575,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C91100,835
1576,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C91100,835
1577,"""MeltingPoint"":1414,""Ar"":28.0855,""Symbol"":Si,""name"":SILICON,""full_community_id"":333,""AtomicNumber"":14,""Density"":2.33",IS_COMPOSED_OF,C91100,835
1578,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C91100,835
1579,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C91100,835
1580,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C91100,835
1581,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C91100,835
1582,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C91300,836
1583,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C91300,836
1584,"""MeltingPoint"":1414,""Ar"":28.0855,""Symbol"":Si,""name"":SILICON,""full_community_id"":333,""AtomicNumber"":14,""Density"":2.33",IS_COMPOSED_OF,C91300,836
1585,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C91300,836
1586,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C91300,836
1587,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C91300,836
1588,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C91300,836
1589,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C91300,836
1590,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C91300,836
1591,"""MeltingPoint"":112.8,""Ar"":32.605,""Symbol"":S,""name"":SULFUR ,""full_community_id"":943,""AtomicNumber"":16,""Density"":*",IS_COMPOSED_OF,C91300,836
1592,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C91300,836
1593,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C91300,836
1594,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C91300,836
1595,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C91500,837
1596,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C91500,837
1597,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C91500,837
1598,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C91500,837
1599,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C91500,837
1600,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C91500,837
1601,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C91500,837
1602,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C91500,837
