,Relationship,full_community_id_src,name_src,Ar_trg,AtomicNumber_trg,Density_trg,MeltingPoint_trg,Symbol_trg,full_community_id_trg,name_trg
2876,IS_COMPOSED_OF,1292,C26800,65.38,30,7.13,419.5,Zn,328,ZINC
2877,IS_COMPOSED_OF,1292,C26800,63.546,29,8.96,1085,Cu,319,COPPER
2878,IS_COMPOSED_OF,1292,C26800,207.2,82,11.29,327.5,Pb,329,LEAD
2879,IS_COMPOSED_OF,1292,C26800,55.845,26,7.874,1538,Fe,321,IRON
2880,IS_COMPOSED_OF,1292,C26800,63.546,29,8.96,1085,Cu,319,COPPER
2881,IS_COMPOSED_OF,1293,C27000,207.2,82,11.29,327.5,Pb,329,LEAD
2882,IS_COMPOSED_OF,1293,C27000,55.845,26,7.874,1538,Fe,321,IRON
2883,IS_COMPOSED_OF,1293,C27000,63.546,29,8.96,1085,Cu,319,COPPER
2884,IS_COMPOSED_OF,1293,C27000,65.38,30,7.13,419.5,Zn,328,ZINC
2885,IS_COMPOSED_OF,1293,C27000,63.546,29,8.96,1085,Cu,319,COPPER
2886,IS_COMPOSED_OF,1294,C27250,65.38,30,7.13,419.5,Zn,328,ZINC
2887,IS_COMPOSED_OF,1294,C27250,55.845,26,7.874,1538,Fe,321,IRON
2888,IS_COMPOSED_OF,1294,C27250,12.0107,6,*,3550,C,947,CARBON 
2889,IS_COMPOSED_OF,1294,C27250,208.9804,83,10.022,271.4,Bi,332,BISMUTH
2890,IS_COMPOSED_OF,1294,C27250,63.546,29,8.96,1085,Cu,319,COPPER
2891,IS_COMPOSED_OF,1294,C27250,207.2,82,11.29,327.5,Pb,329,LEAD
2892,IS_COMPOSED_OF,1294,C27250,28.0855,14,2.33,1414,Si,333,SILICON
2893,IS_COMPOSED_OF,1294,C27250,30.973762,15,*,44.1,P,942,PHOSPHORUS 
2894,IS_COMPOSED_OF,1294,C27250,30.973762,15,*,44.1,P,942,PHOSPHORUS 
2895,IS_COMPOSED_OF,1294,C27250,12.0107,6,*,3550,C,947,CARBON 
2896,IS_COMPOSED_OF,1294,C27250,63.546,29,8.96,1085,Cu,319,COPPER
2897,IS_COMPOSED_OF,1295,C27400,65.38,30,7.13,419.5,Zn,328,ZINC
2898,IS_COMPOSED_OF,1295,C27400,207.2,82,11.29,327.5,Pb,329,LEAD
2899,IS_COMPOSED_OF,1295,C27400,63.546,29,8.96,1085,Cu,319,COPPER
2900,IS_COMPOSED_OF,1295,C27400,55.845,26,7.874,1538,Fe,321,IRON
2901,IS_COMPOSED_OF,1295,C27400,63.546,29,8.96,1085,Cu,319,COPPER
2902,IS_COMPOSED_OF,1296,C27450,65.38,30,7.13,419.5,Zn,328,ZINC
2903,IS_COMPOSED_OF,1296,C27450,207.2,82,11.29,327.5,Pb,329,LEAD
2904,IS_COMPOSED_OF,1296,C27450,55.845,26,7.874,1538,Fe,321,IRON
2905,IS_COMPOSED_OF,1296,C27450,63.546,29,8.96,1085,Cu,319,COPPER
2906,IS_COMPOSED_OF,1296,C27450,63.546,29,8.96,1085,Cu,319,COPPER
2907,IS_COMPOSED_OF,1297,C27451,207.2,82,11.29,327.5,Pb,329,LEAD
2908,IS_COMPOSED_OF,1297,C27451,30.973762,15,*,44.1,P,942,PHOSPHORUS 
2909,IS_COMPOSED_OF,1297,C27451,55.845,26,7.874,1538,Fe,321,IRON
2910,IS_COMPOSED_OF,1297,C27451,65.38,30,7.13,419.5,Zn,328,ZINC
2911,IS_COMPOSED_OF,1297,C27451,63.546,29,8.96,1085,Cu,319,COPPER
2912,IS_COMPOSED_OF,1297,C27451,63.546,29,8.96,1085,Cu,319,COPPER
2913,IS_COMPOSED_OF,1297,C27451,30.973762,15,*,44.1,P,942,PHOSPHORUS 
2914,IS_COMPOSED_OF,1298,C27453,55.845,26,7.874,1538,Fe,321,IRON
2915,IS_COMPOSED_OF,1298,C27453,118.71,50,5.75,231.9,Sn,326,TIN
2916,IS_COMPOSED_OF,1298,C27453,74.9216,33,*,816.8,As,944,ARSENIC
2917,IS_COMPOSED_OF,1298,C27453,63.546,29,8.96,1085,Cu,319,COPPER
2918,IS_COMPOSED_OF,1298,C27453,65.38,30,7.13,419.5,Zn,328,ZINC
2919,IS_COMPOSED_OF,1298,C27453,207.2,82,11.29,327.5,Pb,329,LEAD
2920,IS_COMPOSED_OF,1298,C27453,63.546,29,8.96,1085,Cu,319,COPPER
2921,IS_COMPOSED_OF,1298,C27453,74.9216,33,*,816.8,As,944,ARSENIC
2922,IS_COMPOSED_OF,1299,C27460,118.71,50,5.75,231.9,Sn,326,TIN
2923,IS_COMPOSED_OF,1299,C27460,58.6934,28,8.902,1455,Ni,327,NICKEL
2924,IS_COMPOSED_OF,1299,C27460,26.981539,13,2.7,660.3,Al,322,ALUMINUM
2925,IS_COMPOSED_OF,1299,C27460,65.38,30,7.13,419.5,Zn,328,ZINC
2926,IS_COMPOSED_OF,1299,C27460,28.0855,14,2.33,1414,Si,333,SILICON
2927,IS_COMPOSED_OF,1299,C27460,30.973762,15,*,44.1,P,942,PHOSPHORUS 
2928,IS_COMPOSED_OF,1299,C27460,55.845,26,7.874,1538,Fe,321,IRON
2929,IS_COMPOSED_OF,1299,C27460,207.2,82,11.29,327.5,Pb,329,LEAD
2930,IS_COMPOSED_OF,1299,C27460,63.546,29,8.96,1085,Cu,319,COPPER
2931,IS_COMPOSED_OF,1299,C27460,30.973762,15,*,44.1,P,942,PHOSPHORUS 
2932,IS_COMPOSED_OF,1299,C27460,58.6934,28,8.902,1455,Ni,327,NICKEL
2933,IS_COMPOSED_OF,1299,C27460,118.71,50,5.75,231.9,Sn,326,TIN
2934,IS_COMPOSED_OF,1299,C27460,28.0855,14,2.33,1414,Si,333,SILICON
2935,IS_COMPOSED_OF,1299,C27460,63.546,29,8.96,1085,Cu,319,COPPER
2936,IS_COMPOSED_OF,1299,C27460,26.981539,13,2.7,660.3,Al,322,ALUMINUM
2937,IS_COMPOSED_OF,1300,C27550,65.38,30,7.13,419.5,Zn,328,ZINC
2938,IS_COMPOSED_OF,1300,C27550,28.0855,14,2.33,1414,Si,333,SILICON
2939,IS_COMPOSED_OF,1300,C27550,208.9804,83,10.022,271.4,Bi,332,BISMUTH
2940,IS_COMPOSED_OF,1300,C27550,63.546,29,8.96,1085,Cu,319,COPPER
2941,IS_COMPOSED_OF,1300,C27550,207.2,82,11.29,327.5,Pb,329,LEAD
2942,IS_COMPOSED_OF,1300,C27550,12.0107,6,*,3550,C,947,CARBON 
2943,IS_COMPOSED_OF,1300,C27550,30.973762,15,*,44.1,P,942,PHOSPHORUS 
2944,IS_COMPOSED_OF,1300,C27550,55.845,26,7.874,1538,Fe,321,IRON
2945,IS_COMPOSED_OF,1300,C27550,63.546,29,8.96,1085,Cu,319,COPPER
2946,IS_COMPOSED_OF,1300,C27550,12.0107,6,*,3550,C,947,CARBON 
2947,IS_COMPOSED_OF,1301,C28000,55.845,26,7.874,1538,Fe,321,IRON
2948,IS_COMPOSED_OF,1301,C28000,63.546,29,8.96,1085,Cu,319,COPPER
2949,IS_COMPOSED_OF,1301,C28000,207.2,82,11.29,327.5,Pb,329,LEAD
2950,IS_COMPOSED_OF,1301,C28000,65.38,30,7.13,419.5,Zn,328,ZINC
2951,IS_COMPOSED_OF,1301,C28000,63.546,29,8.96,1085,Cu,319,COPPER
2952,IS_COMPOSED_OF,1302,C28200,28.0855,14,2.33,1414,Si,333,SILICON
2953,IS_COMPOSED_OF,1302,C28200,55.845,26,7.874,1538,Fe,321,IRON
2954,IS_COMPOSED_OF,1302,C28200,26.981539,13,2.7,660.3,Al,322,ALUMINUM
2955,IS_COMPOSED_OF,1302,C28200,63.546,29,8.96,1085,Cu,319,COPPER
2956,IS_COMPOSED_OF,1302,C28200,30.973762,15,*,44.1,P,942,PHOSPHORUS 
2957,IS_COMPOSED_OF,1302,C28200,65.38,30,7.13,419.5,Zn,328,ZINC
2958,IS_COMPOSED_OF,1302,C28200,207.2,82,11.29,327.5,Pb,329,LEAD
2959,IS_COMPOSED_OF,1302,C28200,30.973762,15,*,44.1,P,942,PHOSPHORUS 
2960,IS_COMPOSED_OF,1302,C28200,63.546,29,8.96,1085,Cu,319,COPPER
2961,IS_COMPOSED_OF,1303,C28300,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
2962,IS_COMPOSED_OF,1303,C28300,55.845,26,7.874,1538,Fe,321,IRON
2963,IS_COMPOSED_OF,1303,C28300,63.546,29,8.96,1085,Cu,319,COPPER
2964,IS_COMPOSED_OF,1303,C28300,54.938044,25,7.26,1246,Mn,330,MANGANESE
2965,IS_COMPOSED_OF,1303,C28300,32.605,16,*,112.8,S,943,SULFUR 
2966,IS_COMPOSED_OF,1303,C28300,65.38,30,7.13,419.5,Zn,328,ZINC
2967,IS_COMPOSED_OF,1303,C28300,10.811,5,*,2076,B,946,BORON
2968,IS_COMPOSED_OF,1303,C28300,207.2,82,11.29,327.5,Pb,329,LEAD
2969,IS_COMPOSED_OF,1303,C28300,63.546,29,8.96,1085,Cu,319,COPPER
2970,IS_COMPOSED_OF,1303,C28300,65.38,30,7.13,419.5,Zn,328,ZINC
2971,IS_COMPOSED_OF,1303,C28300,32.605,16,*,112.8,S,943,SULFUR 
2972,IS_COMPOSED_OF,1304,C28310,10.811,5,*,2076,B,946,BORON
2973,IS_COMPOSED_OF,1304,C28310,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
2974,IS_COMPOSED_OF,1304,C28310,32.605,16,*,112.8,S,943,SULFUR 
2975,IS_COMPOSED_OF,1304,C28310,54.938044,25,7.26,1246,Mn,330,MANGANESE
2976,IS_COMPOSED_OF,1304,C28310,63.546,29,8.96,1085,Cu,319,COPPER
2977,IS_COMPOSED_OF,1304,C28310,207.2,82,11.29,327.5,Pb,329,LEAD
2978,IS_COMPOSED_OF,1304,C28310,65.38,30,7.13,419.5,Zn,328,ZINC
2979,IS_COMPOSED_OF,1304,C28310,55.845,26,7.874,1538,Fe,321,IRON
2980,IS_COMPOSED_OF,1304,C28310,32.605,16,*,112.8,S,943,SULFUR 
2981,IS_COMPOSED_OF,1304,C28310,65.38,30,7.13,419.5,Zn,328,ZINC
2982,IS_COMPOSED_OF,1304,C28310,54.938044,25,7.26,1246,Mn,330,MANGANESE
2983,IS_COMPOSED_OF,1304,C28310,63.546,29,8.96,1085,Cu,319,COPPER
2984,IS_COMPOSED_OF,1305,C28320,32.605,16,*,112.8,S,943,SULFUR 
2985,IS_COMPOSED_OF,1305,C28320,47.867,22,4.5,1668,Ti,320,TITANIUM
2986,IS_COMPOSED_OF,1305,C28320,207.2,82,11.29,327.5,Pb,329,LEAD
2987,IS_COMPOSED_OF,1305,C28320,65.38,30,7.13,419.5,Zn,328,ZINC
2988,IS_COMPOSED_OF,1305,C28320,12.0107,6,*,3550,C,947,CARBON 
2989,IS_COMPOSED_OF,1305,C28320,10.811,5,*,2076,B,946,BORON
2990,IS_COMPOSED_OF,1305,C28320,54.938044,25,7.26,1246,Mn,330,MANGANESE
2991,IS_COMPOSED_OF,1305,C28320,63.546,29,8.96,1085,Cu,319,COPPER
2992,IS_COMPOSED_OF,1305,C28320,55.845,26,7.874,1538,Fe,321,IRON
2993,IS_COMPOSED_OF,1305,C28320,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
2994,IS_COMPOSED_OF,1305,C28320,65.38,30,7.13,419.5,Zn,328,ZINC
2995,IS_COMPOSED_OF,1305,C28320,63.546,29,8.96,1085,Cu,319,COPPER
2996,IS_COMPOSED_OF,1305,C28320,32.605,16,*,112.8,S,943,SULFUR 
2997,IS_COMPOSED_OF,1306,C28330,207.2,82,11.29,327.5,Pb,329,LEAD
2998,IS_COMPOSED_OF,1306,C28330,32.605,16,*,112.8,S,943,SULFUR 
2999,IS_COMPOSED_OF,1306,C28330,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
3000,IS_COMPOSED_OF,1306,C28330,65.38,30,7.13,419.5,Zn,328,ZINC
3001,IS_COMPOSED_OF,1306,C28330,12.0107,6,*,3550,C,947,CARBON 
3002,IS_COMPOSED_OF,1306,C28330,47.867,22,4.5,1668,Ti,320,TITANIUM
3003,IS_COMPOSED_OF,1306,C28330,54.938044,25,7.26,1246,Mn,330,MANGANESE
3004,IS_COMPOSED_OF,1306,C28330,55.845,26,7.874,1538,Fe,321,IRON
3005,IS_COMPOSED_OF,1306,C28330,63.546,29,8.96,1085,Cu,319,COPPER
3006,IS_COMPOSED_OF,1306,C28330,10.811,5,*,2076,B,946,BORON
3007,IS_COMPOSED_OF,1306,C28330,121.76,51,6.631,630.5,Sb,331,ANTIMONY
3008,IS_COMPOSED_OF,1306,C28330,63.546,29,8.96,1085,Cu,319,COPPER
3009,IS_COMPOSED_OF,1306,C28330,121.76,51,6.631,630.5,Sb,331,ANTIMONY
3010,IS_COMPOSED_OF,1306,C28330,65.38,30,7.13,419.5,Zn,328,ZINC
3011,IS_COMPOSED_OF,1307,C28340,74.9216,33,*,816.8,As,944,ARSENIC
3012,IS_COMPOSED_OF,1307,C28340,118.71,50,5.75,231.9,Sn,326,TIN
3013,IS_COMPOSED_OF,1307,C28340,63.546,29,8.96,1085,Cu,319,COPPER
3014,IS_COMPOSED_OF,1307,C28340,207.2,82,11.29,327.5,Pb,329,LEAD
3015,IS_COMPOSED_OF,1307,C28340,65.38,30,7.13,419.5,Zn,328,ZINC
3016,IS_COMPOSED_OF,1307,C28340,58.6934,28,8.902,1455,Ni,327,NICKEL
3017,IS_COMPOSED_OF,1307,C28340,55.845,26,7.874,1538,Fe,321,IRON
3018,IS_COMPOSED_OF,1307,C28340,118.71,50,5.75,231.9,Sn,326,TIN
3019,IS_COMPOSED_OF,1307,C28340,63.546,29,8.96,1085,Cu,319,COPPER
3020,IS_COMPOSED_OF,1307,C28340,74.9216,33,*,816.8,As,944,ARSENIC
3021,IS_COMPOSED_OF,1307,C28340,208.9804,83,10.022,271.4,Bi,332,BISMUTH
3022,IS_COMPOSED_OF,1307,C28340,207.2,82,11.29,327.5,Pb,329,LEAD
3023,IS_COMPOSED_OF,1308,C28500,207.2,82,11.29,327.5,Pb,329,LEAD
3024,IS_COMPOSED_OF,1308,C28500,65.38,30,7.13,419.5,Zn,328,ZINC
3025,IS_COMPOSED_OF,1308,C28500,63.546,29,8.96,1085,Cu,319,COPPER
3026,IS_COMPOSED_OF,1308,C28500,55.845,26,7.874,1538,Fe,321,IRON
3027,IS_COMPOSED_OF,1308,C28500,63.546,29,8.96,1085,Cu,319,COPPER
3028,IS_COMPOSED_OF,1309,C28550,30.973762,15,*,44.1,P,942,PHOSPHORUS 
3029,IS_COMPOSED_OF,1309,C28550,208.9804,83,10.022,271.4,Bi,332,BISMUTH
3030,IS_COMPOSED_OF,1309,C28550,63.546,29,8.96,1085,Cu,319,COPPER
3031,IS_COMPOSED_OF,1309,C28550,65.38,30,7.13,419.5,Zn,328,ZINC
3032,IS_COMPOSED_OF,1309,C28550,55.845,26,7.874,1538,Fe,321,IRON
3033,IS_COMPOSED_OF,1309,C28550,28.0855,14,2.33,1414,Si,333,SILICON
3034,IS_COMPOSED_OF,1309,C28550,12.0107,6,*,3550,C,947,CARBON 
3035,IS_COMPOSED_OF,1309,C28550,207.2,82,11.29,327.5,Pb,329,LEAD
3036,IS_COMPOSED_OF,1309,C28550,63.546,29,8.96,1085,Cu,319,COPPER
3037,IS_COMPOSED_OF,1309,C28550,12.0107,6,*,3550,C,947,CARBON 
3038,IS_COMPOSED_OF,1310,C28580,65.38,30,7.13,419.5,Zn,328,ZINC
3039,IS_COMPOSED_OF,1310,C28580,63.546,29,8.96,1085,Cu,319,COPPER
3040,IS_COMPOSED_OF,1310,C28580,55.845,26,7.874,1538,Fe,321,IRON
3041,IS_COMPOSED_OF,1310,C28580,26.981539,13,2.7,660.3,Al,322,ALUMINUM
3042,IS_COMPOSED_OF,1310,C28580,207.2,82,11.29,327.5,Pb,329,LEAD
3043,IS_COMPOSED_OF,1310,C28580,63.546,29,8.96,1085,Cu,319,COPPER
3044,IS_COMPOSED_OF,1311,C29800,26.981539,13,2.7,660.3,Al,322,ALUMINUM
3045,IS_COMPOSED_OF,1311,C29800,55.845,26,7.874,1538,Fe,321,IRON
3046,IS_COMPOSED_OF,1311,C29800,207.2,82,11.29,327.5,Pb,329,LEAD
3047,IS_COMPOSED_OF,1311,C29800,65.38,30,7.13,419.5,Zn,328,ZINC
3048,IS_COMPOSED_OF,1311,C29800,63.546,29,8.96,1085,Cu,319,COPPER
3049,IS_COMPOSED_OF,1311,C29800,63.546,29,8.96,1085,Cu,319,COPPER
3050,IS_COMPOSED_OF,1312,C31000,63.546,29,8.96,1085,Cu,319,COPPER
3051,IS_COMPOSED_OF,1312,C31000,207.2,82,11.29,327.5,Pb,329,LEAD
3052,IS_COMPOSED_OF,1312,C31000,65.38,30,7.13,419.5,Zn,328,ZINC
3053,IS_COMPOSED_OF,1312,C31000,55.845,26,7.874,1538,Fe,321,IRON
3054,IS_COMPOSED_OF,1312,C31000,207.2,82,11.29,327.5,Pb,329,LEAD
3055,IS_COMPOSED_OF,1312,C31000,63.546,29,8.96,1085,Cu,319,COPPER
3056,IS_COMPOSED_OF,1313,C31200,58.6934,28,8.902,1455,Ni,327,NICKEL
3057,IS_COMPOSED_OF,1313,C31200,65.38,30,7.13,419.5,Zn,328,ZINC
3058,IS_COMPOSED_OF,1313,C31200,55.845,26,7.874,1538,Fe,321,IRON
3059,IS_COMPOSED_OF,1313,C31200,207.2,82,11.29,327.5,Pb,329,LEAD
3060,IS_COMPOSED_OF,1313,C31200,63.546,29,8.96,1085,Cu,319,COPPER
3061,IS_COMPOSED_OF,1313,C31200,207.2,82,11.29,327.5,Pb,329,LEAD
3062,IS_COMPOSED_OF,1313,C31200,63.546,29,8.96,1085,Cu,319,COPPER
3063,IS_COMPOSED_OF,1314,C31400,65.38,30,7.13,419.5,Zn,328,ZINC
3064,IS_COMPOSED_OF,1314,C31400,63.546,29,8.96,1085,Cu,319,COPPER
3065,IS_COMPOSED_OF,1314,C31400,207.2,82,11.29,327.5,Pb,329,LEAD
3066,IS_COMPOSED_OF,1314,C31400,58.6934,28,8.902,1455,Ni,327,NICKEL
3067,IS_COMPOSED_OF,1314,C31400,55.845,26,7.874,1538,Fe,321,IRON
3068,IS_COMPOSED_OF,1314,C31400,63.546,29,8.96,1085,Cu,319,COPPER
3069,IS_COMPOSED_OF,1314,C31400,207.2,82,11.29,327.5,Pb,329,LEAD
3070,IS_COMPOSED_OF,1315,C31600,63.546,29,8.96,1085,Cu,319,COPPER
3071,IS_COMPOSED_OF,1315,C31600,65.38,30,7.13,419.5,Zn,328,ZINC
3072,IS_COMPOSED_OF,1315,C31600,207.2,82,11.29,327.5,Pb,329,LEAD
3073,IS_COMPOSED_OF,1315,C31600,58.6934,28,8.902,1455,Ni,327,NICKEL
3074,IS_COMPOSED_OF,1315,C31600,55.845,26,7.874,1538,Fe,321,IRON
3075,IS_COMPOSED_OF,1315,C31600,30.973762,15,*,44.1,P,942,PHOSPHORUS 
3076,IS_COMPOSED_OF,1315,C31600,30.973762,15,*,44.1,P,942,PHOSPHORUS 
3077,IS_COMPOSED_OF,1315,C31600,58.6934,28,8.902,1455,Ni,327,NICKEL
3078,IS_COMPOSED_OF,1315,C31600,207.2,82,11.29,327.5,Pb,329,LEAD
3079,IS_COMPOSED_OF,1315,C31600,63.546,29,8.96,1085,Cu,319,COPPER
3080,IS_COMPOSED_OF,1316,C32000,207.2,82,11.29,327.5,Pb,329,LEAD
3081,IS_COMPOSED_OF,1316,C32000,63.546,29,8.96,1085,Cu,319,COPPER
3082,IS_COMPOSED_OF,1316,C32000,65.38,30,7.13,419.5,Zn,328,ZINC
3083,IS_COMPOSED_OF,1316,C32000,58.6934,28,8.902,1455,Ni,327,NICKEL
3084,IS_COMPOSED_OF,1316,C32000,55.845,26,7.874,1538,Fe,321,IRON
3085,IS_COMPOSED_OF,1316,C32000,207.2,82,11.29,327.5,Pb,329,LEAD
3086,IS_COMPOSED_OF,1316,C32000,63.546,29,8.96,1085,Cu,319,COPPER
3087,IS_COMPOSED_OF,1317,C32500,65.38,30,7.13,419.5,Zn,328,ZINC
3088,IS_COMPOSED_OF,1317,C32500,63.546,29,8.96,1085,Cu,319,COPPER
3089,IS_COMPOSED_OF,1317,C32500,207.2,82,11.29,327.5,Pb,329,LEAD
3090,IS_COMPOSED_OF,1317,C32500,55.845,26,7.874,1538,Fe,321,IRON
3091,IS_COMPOSED_OF,1317,C32500,207.2,82,11.29,327.5,Pb,329,LEAD
3092,IS_COMPOSED_OF,1317,C32500,63.546,29,8.96,1085,Cu,319,COPPER
3093,IS_COMPOSED_OF,1318,C32510,63.546,29,8.96,1085,Cu,319,COPPER
3094,IS_COMPOSED_OF,1318,C32510,65.38,30,7.13,419.5,Zn,328,ZINC
3095,IS_COMPOSED_OF,1318,C32510,74.9216,33,*,816.8,As,944,ARSENIC
3096,IS_COMPOSED_OF,1318,C32510,207.2,82,11.29,327.5,Pb,329,LEAD
3097,IS_COMPOSED_OF,1318,C32510,207.2,82,11.29,327.5,Pb,329,LEAD
3098,IS_COMPOSED_OF,1318,C32510,74.9216,33,*,816.8,As,944,ARSENIC
3099,IS_COMPOSED_OF,1318,C32510,63.546,29,8.96,1085,Cu,319,COPPER
3100,IS_COMPOSED_OF,1319,C33000,207.2,82,11.29,327.5,Pb,329,LEAD
3101,IS_COMPOSED_OF,1319,C33000,63.546,29,8.96,1085,Cu,319,COPPER
3102,IS_COMPOSED_OF,1319,C33000,65.38,30,7.13,419.5,Zn,328,ZINC
3103,IS_COMPOSED_OF,1319,C33000,55.845,26,7.874,1538,Fe,321,IRON
3104,IS_COMPOSED_OF,1319,C33000,207.2,82,11.29,327.5,Pb,329,LEAD
3105,IS_COMPOSED_OF,1319,C33000,63.546,29,8.96,1085,Cu,319,COPPER
3106,IS_COMPOSED_OF,1320,C33100,55.845,26,7.874,1538,Fe,321,IRON
3107,IS_COMPOSED_OF,1320,C33100,207.2,82,11.29,327.5,Pb,329,LEAD
3108,IS_COMPOSED_OF,1320,C33100,65.38,30,7.13,419.5,Zn,328,ZINC
3109,IS_COMPOSED_OF,1320,C33100,63.546,29,8.96,1085,Cu,319,COPPER
3110,IS_COMPOSED_OF,1320,C33100,63.546,29,8.96,1085,Cu,319,COPPER
3111,IS_COMPOSED_OF,1320,C33100,207.2,82,11.29,327.5,Pb,329,LEAD
3112,IS_COMPOSED_OF,1321,C33200,55.845,26,7.874,1538,Fe,321,IRON
3113,IS_COMPOSED_OF,1321,C33200,65.38,30,7.13,419.5,Zn,328,ZINC
3114,IS_COMPOSED_OF,1321,C33200,63.546,29,8.96,1085,Cu,319,COPPER
3115,IS_COMPOSED_OF,1321,C33200,207.2,82,11.29,327.5,Pb,329,LEAD
3116,IS_COMPOSED_OF,1321,C33200,207.2,82,11.29,327.5,Pb,329,LEAD
3117,IS_COMPOSED_OF,1321,C33200,63.546,29,8.96,1085,Cu,319,COPPER
3118,IS_COMPOSED_OF,1322,C33500,207.2,82,11.29,327.5,Pb,329,LEAD
3119,IS_COMPOSED_OF,1322,C33500,63.546,29,8.96,1085,Cu,319,COPPER
3120,IS_COMPOSED_OF,1322,C33500,55.845,26,7.874,1538,Fe,321,IRON
3121,IS_COMPOSED_OF,1322,C33500,65.38,30,7.13,419.5,Zn,328,ZINC
3122,IS_COMPOSED_OF,1322,C33500,63.546,29,8.96,1085,Cu,319,COPPER
3123,IS_COMPOSED_OF,1322,C33500,207.2,82,11.29,327.5,Pb,329,LEAD
3124,IS_COMPOSED_OF,1323,C33530,207.2,82,11.29,327.5,Pb,329,LEAD
3125,IS_COMPOSED_OF,1323,C33530,63.546,29,8.96,1085,Cu,319,COPPER
3126,IS_COMPOSED_OF,1323,C33530,74.9216,33,*,816.8,As,944,ARSENIC
3127,IS_COMPOSED_OF,1323,C33530,55.845,26,7.874,1538,Fe,321,IRON
3128,IS_COMPOSED_OF,1323,C33530,65.38,30,7.13,419.5,Zn,328,ZINC
3129,IS_COMPOSED_OF,1323,C33530,63.546,29,8.96,1085,Cu,319,COPPER
3130,IS_COMPOSED_OF,1323,C33530,207.2,82,11.29,327.5,Pb,329,LEAD
3131,IS_COMPOSED_OF,1323,C33530,74.9216,33,*,816.8,As,944,ARSENIC
3132,IS_COMPOSED_OF,1324,C34000,207.2,82,11.29,327.5,Pb,329,LEAD
3133,IS_COMPOSED_OF,1324,C34000,63.546,29,8.96,1085,Cu,319,COPPER
3134,IS_COMPOSED_OF,1324,C34000,55.845,26,7.874,1538,Fe,321,IRON
3135,IS_COMPOSED_OF,1324,C34000,65.38,30,7.13,419.5,Zn,328,ZINC
3136,IS_COMPOSED_OF,1324,C34000,63.546,29,8.96,1085,Cu,319,COPPER
3137,IS_COMPOSED_OF,1324,C34000,207.2,82,11.29,327.5,Pb,329,LEAD
3138,IS_COMPOSED_OF,1325,C34200,63.546,29,8.96,1085,Cu,319,COPPER
3139,IS_COMPOSED_OF,1325,C34200,207.2,82,11.29,327.5,Pb,329,LEAD
3140,IS_COMPOSED_OF,1325,C34200,55.845,26,7.874,1538,Fe,321,IRON
3141,IS_COMPOSED_OF,1325,C34200,65.38,30,7.13,419.5,Zn,328,ZINC
3142,IS_COMPOSED_OF,1325,C34200,63.546,29,8.96,1085,Cu,319,COPPER
3143,IS_COMPOSED_OF,1325,C34200,207.2,82,11.29,327.5,Pb,329,LEAD
3144,IS_COMPOSED_OF,1326,C34400,55.845,26,7.874,1538,Fe,321,IRON
3145,IS_COMPOSED_OF,1326,C34400,63.546,29,8.96,1085,Cu,319,COPPER
3146,IS_COMPOSED_OF,1326,C34400,65.38,30,7.13,419.5,Zn,328,ZINC
3147,IS_COMPOSED_OF,1326,C34400,207.2,82,11.29,327.5,Pb,329,LEAD
3148,IS_COMPOSED_OF,1326,C34400,207.2,82,11.29,327.5,Pb,329,LEAD
3149,IS_COMPOSED_OF,1326,C34400,63.546,29,8.96,1085,Cu,319,COPPER
3150,IS_COMPOSED_OF,1327,C34500,65.38,30,7.13,419.5,Zn,328,ZINC
3151,IS_COMPOSED_OF,1327,C34500,55.845,26,7.874,1538,Fe,321,IRON
3152,IS_COMPOSED_OF,1327,C34500,63.546,29,8.96,1085,Cu,319,COPPER
3153,IS_COMPOSED_OF,1327,C34500,207.2,82,11.29,327.5,Pb,329,LEAD
3154,IS_COMPOSED_OF,1327,C34500,207.2,82,11.29,327.5,Pb,329,LEAD
3155,IS_COMPOSED_OF,1327,C34500,63.546,29,8.96,1085,Cu,319,COPPER
3156,IS_COMPOSED_OF,1328,C34700,65.38,30,7.13,419.5,Zn,328,ZINC
3157,IS_COMPOSED_OF,1328,C34700,55.845,26,7.874,1538,Fe,321,IRON
3158,IS_COMPOSED_OF,1328,C34700,207.2,82,11.29,327.5,Pb,329,LEAD
3159,IS_COMPOSED_OF,1328,C34700,63.546,29,8.96,1085,Cu,319,COPPER
3160,IS_COMPOSED_OF,1328,C34700,207.2,82,11.29,327.5,Pb,329,LEAD
3161,IS_COMPOSED_OF,1328,C34700,63.546,29,8.96,1085,Cu,319,COPPER
3162,IS_COMPOSED_OF,1329,C34800,63.546,29,8.96,1085,Cu,319,COPPER
3163,IS_COMPOSED_OF,1329,C34800,207.2,82,11.29,327.5,Pb,329,LEAD
3164,IS_COMPOSED_OF,1329,C34800,55.845,26,7.874,1538,Fe,321,IRON
3165,IS_COMPOSED_OF,1329,C34800,65.38,30,7.13,419.5,Zn,328,ZINC
3166,IS_COMPOSED_OF,1329,C34800,207.2,82,11.29,327.5,Pb,329,LEAD
3167,IS_COMPOSED_OF,1329,C34800,63.546,29,8.96,1085,Cu,319,COPPER
